#	TYPE contact point role	label	role email	role website	denoted by written name	inheres in
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/BFO_0000197 SPLIT=|
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496071	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 1	RoleEmail 1	RoleWebsite 1		ContactPoint 1
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496081	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 2	RoleEmail 2	RoleWebsite 2		ContactPoint 2
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496082	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 3	RoleEmail 3	RoleWebsite 3		ContactPoint 3
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496083	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 4	RoleEmail 4	RoleWebsite 4		ContactPoint 4
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496084	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 5	RoleEmail 5	RoleWebsite 5		ContactPoint 5
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496085	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 6	RoleEmail 6	RoleWebsite 6		ContactPoint 6
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496086	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 7	RoleEmail 7	RoleWebsite 7		ContactPoint 7
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496087	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 8	RoleEmail 8	RoleWebsite 8		ContactPoint 8
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496088	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 9	RoleEmail 9	RoleWebsite 9		ContactPoint 9
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17461177496089	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 10	RoleEmail 10	RoleWebsite 10		ContactPoint 10
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960810	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 11	RoleEmail 11	RoleWebsite 11		ContactPoint 11
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960811	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 12	RoleEmail 12	RoleWebsite 12		ContactPoint 12
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960812	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 13	RoleEmail 13	RoleWebsite 13		ContactPoint 13
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960813	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 14	RoleEmail 14	RoleWebsite 14		ContactPoint 14
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960814	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 15	RoleEmail 15	RoleWebsite 15		ContactPoint 15
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960815	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 16	RoleEmail 16	RoleWebsite 16		ContactPoint 16
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960816	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 17	RoleEmail 17	RoleWebsite 17		ContactPoint 17
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960817	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 18	RoleEmail 18	RoleWebsite 18		ContactPoint 18
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960818	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 19	RoleEmail 19	RoleWebsite 19		ContactPoint 19
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960819	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 20	RoleEmail 20	RoleWebsite 20		ContactPoint 20
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960820	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 21	RoleEmail 21	RoleWebsite 21		ContactPoint 21
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960821	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 22	RoleEmail 22	RoleWebsite 22		ContactPoint 22
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960822	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 23	RoleEmail 23	RoleWebsite 23		ContactPoint 23
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960823	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 24	RoleEmail 24	RoleWebsite 24		ContactPoint 24
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960824	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 25	RoleEmail 25	RoleWebsite 25		ContactPoint 25
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960825	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 26	RoleEmail 26	RoleWebsite 26		ContactPoint 26
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960826	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 27	RoleEmail 27	RoleWebsite 27		ContactPoint 27
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960827	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 28	RoleEmail 28	RoleWebsite 28		ContactPoint 28
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960828	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 29	RoleEmail 29	RoleWebsite 29		ContactPoint 29
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960829	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 30	RoleEmail 30	RoleWebsite 30		ContactPoint 30
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960830	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 31	RoleEmail 31	RoleWebsite 31		ContactPoint 31
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960831	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 32	RoleEmail 32	RoleWebsite 32		ContactPoint 32
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960832	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 33	RoleEmail 33	RoleWebsite 33		ContactPoint 33
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960833	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 34	RoleEmail 34	RoleWebsite 34		ContactPoint 34
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960834	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 35	RoleEmail 35	RoleWebsite 35		ContactPoint 35
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960835	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 36	RoleEmail 36	RoleWebsite 36		ContactPoint 36
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960836	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 37	RoleEmail 37	RoleWebsite 37		ContactPoint 37
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960837	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 38	RoleEmail 38	RoleWebsite 38		ContactPoint 38
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960838	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 39	RoleEmail 39	RoleWebsite 39		ContactPoint 39
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960839	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 40	RoleEmail 40	RoleWebsite 40		ContactPoint 40
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960840	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 41	RoleEmail 41	RoleWebsite 41		ContactPoint 41
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960841	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 42	RoleEmail 42	RoleWebsite 42		ContactPoint 42
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960842	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 43	RoleEmail 43	RoleWebsite 43		ContactPoint 43
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960843	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 44	RoleEmail 44	RoleWebsite 44		ContactPoint 44
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960844	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 45	RoleEmail 45	RoleWebsite 45		ContactPoint 45
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960845	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 46	RoleEmail 46	RoleWebsite 46		ContactPoint 46
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960846	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 47	RoleEmail 47	RoleWebsite 47		ContactPoint 47
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960847	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 48	RoleEmail 48	RoleWebsite 48		ContactPoint 48
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960848	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 49	RoleEmail 49	RoleWebsite 49		ContactPoint 49
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960849	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 50	RoleEmail 50	RoleWebsite 50		ContactPoint 50
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960850	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 51	RoleEmail 51	RoleWebsite 51		ContactPoint 51
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960851	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 52	RoleEmail 52	RoleWebsite 52		ContactPoint 52
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960852	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 53	RoleEmail 53	RoleWebsite 53		ContactPoint 53
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960853	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 54	RoleEmail 54	RoleWebsite 54		ContactPoint 54
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960854	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 55	RoleEmail 55	RoleWebsite 55		ContactPoint 55
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960855	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 56	RoleEmail 56	RoleWebsite 56		ContactPoint 56
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960856	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 57	RoleEmail 57	RoleWebsite 57		ContactPoint 57
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960857	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 58	RoleEmail 58	RoleWebsite 58		ContactPoint 58
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960858	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 59	RoleEmail 59	RoleWebsite 59		ContactPoint 59
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960859	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 60	RoleEmail 60	RoleWebsite 60		ContactPoint 60
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960860	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 61	RoleEmail 61	RoleWebsite 61		ContactPoint 61
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960861	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 62	RoleEmail 62	RoleWebsite 62		ContactPoint 62
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960862	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 63	RoleEmail 63	RoleWebsite 63		ContactPoint 63
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960863	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 64	RoleEmail 64	RoleWebsite 64		ContactPoint 64
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960864	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 65	RoleEmail 65	RoleWebsite 65		ContactPoint 65
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960865	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 66	RoleEmail 66	RoleWebsite 66		ContactPoint 66
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960866	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 67	RoleEmail 67	RoleWebsite 67		ContactPoint 67
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960867	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 68	RoleEmail 68	RoleWebsite 68		ContactPoint 68
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960868	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 69	RoleEmail 69	RoleWebsite 69		ContactPoint 69
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960869	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 70	RoleEmail 70	RoleWebsite 70		ContactPoint 70
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960870	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 71	RoleEmail 71	RoleWebsite 71		ContactPoint 71
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960871	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 72	RoleEmail 72	RoleWebsite 72		ContactPoint 72
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960872	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 73	RoleEmail 73	RoleWebsite 73		ContactPoint 73
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960873	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 74	RoleEmail 74	RoleWebsite 74		ContactPoint 74
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960874	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 75	RoleEmail 75	RoleWebsite 75		ContactPoint 75
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960875	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 76	RoleEmail 76	RoleWebsite 76		ContactPoint 76
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960876	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 77	RoleEmail 77	RoleWebsite 77		ContactPoint 77
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960877	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 78	RoleEmail 78	RoleWebsite 78		ContactPoint 78
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960878	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 79	RoleEmail 79	RoleWebsite 79		ContactPoint 79
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960879	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 80	RoleEmail 80	RoleWebsite 80		ContactPoint 80
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960880	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 81	RoleEmail 81	RoleWebsite 81		ContactPoint 81
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960881	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 82	RoleEmail 82	RoleWebsite 82		ContactPoint 82
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960882	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 83	RoleEmail 83	RoleWebsite 83		ContactPoint 83
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960883	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 84	RoleEmail 84	RoleWebsite 84		ContactPoint 84
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960884	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 85	RoleEmail 85	RoleWebsite 85		ContactPoint 85
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960885	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 86	RoleEmail 86	RoleWebsite 86		ContactPoint 86
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960886	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 87	RoleEmail 87	RoleWebsite 87		ContactPoint 87
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960887	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 88	RoleEmail 88	RoleWebsite 88		ContactPoint 88
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960888	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 89	RoleEmail 89	RoleWebsite 89		ContactPoint 89
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960889	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 90	RoleEmail 90	RoleWebsite 90		ContactPoint 90
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960890	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 91	RoleEmail 91	RoleWebsite 91		ContactPoint 91
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960891	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 92	RoleEmail 92	RoleWebsite 92		ContactPoint 92
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960892	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 93	RoleEmail 93	RoleWebsite 93		ContactPoint 93
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960893	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 94	RoleEmail 94	RoleWebsite 94		ContactPoint 94
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960894	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 95	RoleEmail 95	RoleWebsite 95		ContactPoint 95
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960895	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 96	RoleEmail 96	RoleWebsite 96		ContactPoint 96
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960896	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 97	RoleEmail 97	RoleWebsite 97		ContactPoint 97
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960897	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 98	RoleEmail 98	RoleWebsite 98		ContactPoint 98
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960898	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 99	RoleEmail 99	RoleWebsite 99		ContactPoint 99
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174611774960899	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 100	RoleEmail 100	RoleWebsite 100		ContactPoint 100
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608100	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 101	RoleEmail 101	RoleWebsite 101		ContactPoint 101
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608101	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 102	RoleEmail 102	RoleWebsite 102		ContactPoint 102
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608102	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 103	RoleEmail 103	RoleWebsite 103		ContactPoint 103
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608103	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 104	RoleEmail 104	RoleWebsite 104		ContactPoint 104
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608104	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 105	RoleEmail 105	RoleWebsite 105		ContactPoint 105
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608105	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 106	RoleEmail 106	RoleWebsite 106		ContactPoint 106
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608106	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 107	RoleEmail 107	RoleWebsite 107		ContactPoint 107
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608107	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 108	RoleEmail 108	RoleWebsite 108		ContactPoint 108
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608108	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 109	RoleEmail 109	RoleWebsite 109		ContactPoint 109
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608109	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 110	RoleEmail 110	RoleWebsite 110		ContactPoint 110
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608110	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 111	RoleEmail 111	RoleWebsite 111		ContactPoint 111
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608111	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 112	RoleEmail 112	RoleWebsite 112		ContactPoint 112
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608112	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 113	RoleEmail 113	RoleWebsite 113		ContactPoint 113
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608113	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 114	RoleEmail 114	RoleWebsite 114		ContactPoint 114
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608114	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 115	RoleEmail 115	RoleWebsite 115		ContactPoint 115
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608115	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 116	RoleEmail 116	RoleWebsite 116		ContactPoint 116
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608116	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 117	RoleEmail 117	RoleWebsite 117		ContactPoint 117
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608117	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 118	RoleEmail 118	RoleWebsite 118		ContactPoint 118
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608118	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 119	RoleEmail 119	RoleWebsite 119		ContactPoint 119
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608119	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 120	RoleEmail 120	RoleWebsite 120		ContactPoint 120
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608120	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 121	RoleEmail 121	RoleWebsite 121		ContactPoint 121
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608121	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 122	RoleEmail 122	RoleWebsite 122		ContactPoint 122
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608122	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 123	RoleEmail 123	RoleWebsite 123		ContactPoint 123
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608123	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 124	RoleEmail 124	RoleWebsite 124		ContactPoint 124
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608124	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 125	RoleEmail 125	RoleWebsite 125		ContactPoint 125
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608125	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 126	RoleEmail 126	RoleWebsite 126		ContactPoint 126
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608126	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 127	RoleEmail 127	RoleWebsite 127		ContactPoint 127
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608127	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 128	RoleEmail 128	RoleWebsite 128		ContactPoint 128
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608128	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 129	RoleEmail 129	RoleWebsite 129		ContactPoint 129
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/1746117749608129	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114	ContactPointRole 130	RoleEmail 130	RoleWebsite 130		ContactPoint 130
